factor,common,label,prototype,symbol_scope,quintile,event_count,label_mean
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9442270058708415
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.949119373776908
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.952054794520548
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.946236559139785
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.5777126099706745
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6722113502935421
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6585127201565558
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6692759295499021
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6852394916911045
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0018095176276549773
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.000898560798768542
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0010219031531622602
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.000978885410474812
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0011187025495295237
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.008047933892502501
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.006415365242498973
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.007617689813304946
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.007935463163998095
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.01352116117935247
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9872922776148583
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9951076320939335
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9941291585127201
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9941291585127201
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9843597262952102
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9296187683284457
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9598825831702544
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9363992172211351
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9324853228962818
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9530791788856305
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.592375366568915
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6575342465753424
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6604696673189824
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6575342465753424
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6950146627565983
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0017256789368413795
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0009381690010829679
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0010478303768380415
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0010199409562306843
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0010960544630953272
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.008058307820266057
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.007335935646801728
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.007458492424633279
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.008409081578111429
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.012277003047093506
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9863147605083089
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,1.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9951076320939335
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9941291585127201
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9794721407624634
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9521016617790812
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9354207436399217
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9540117416829745
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9393346379647749
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9305962854349951
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.5806451612903226
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6448140900195695
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6937377690802349
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.678082191780822
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6656891495601173
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0016034091613228094
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0011023969842210055
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0008742829567498073
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0010107904400788476
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0012367761370208163
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0062963313537641
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0068330243451978885
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.007853841793000194
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.008919333761795002
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.01363668289975727
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.978494623655914
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9941291585127201
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,1.0
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9941291585127201
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9882697947214076
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.8963831867057673
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9178082191780822
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9696673189823874
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9677103718199609
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9599217986314761
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.5650048875855328
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6360078277886497
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6996086105675147
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.675146771037182
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6871945259042033
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0019276071886491324
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.001260342408556524
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0009516729183124426
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0007864776919405044
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0009015662467516523
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.009552820631688027
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.009337460732373744
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.00843370689158007
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.008297179927075493
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.007920452762244857
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9863147605083089
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9951076320939335
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,1.0
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9911937377690803
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9824046920821115
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9491691104594331
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9393346379647749
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9637964774951077
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9442270058708415
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9149560117302052
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6598240469208211
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.662426614481409
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6692759295499021
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6477495107632094
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6236559139784946
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.001276690844700139
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0012579281413329084
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0010044797845932011
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0010526198183502906
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.001236257283342677
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.01064261524383093
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.00864529295533437
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008040520922455907
