factor,common,label,prototype,symbol_scope,event_count,q5_minus_q1,top20_minus_bottom20,safe_rate_top20,safe_rate_bottom20,hit_liq_rate_top20,hit_liq_rate_bottom20,monthly_positive_rate,cross_symbol_positive_count,status
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0013473585497802976,-0.0013473585497802976,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.06666666666666667,0.0,risk_only_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.008809728268440804,0.008809728268440804,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.9666666666666667,4.0,path_safety_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.00981354268891066,0.00981354268891066,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.2,2.0,weak_path_safety_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.07163886162904809,0.07163886162904809,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.4666666666666667,4.0,weak_path_safety_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.07065750736015708,0.07065750736015708,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.6,3.0,path_safety_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.0,0.0,risk_only_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.001962708537782139,-0.001962708537782139,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.0,0.0,risk_only_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-1.5459130599973763e-05,-1.5459130599973763e-05,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,0.43333333333333335,1.0,risk_only_candidate
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.007332411588015423,0.007332411588015425,0.9735034347399412,0.9018645731108931,0.001962708537782139,0.0,1.0,4.0,path_safety_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0029325513196480912,0.0029325513196480912,0.9638318670576735,0.9198435972629521,0.0,0.0,0.1,2.0,weak_path_safety_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.04398826979472148,0.04398826979472148,0.9638318670576735,0.9198435972629521,0.0,0.0,0.43333333333333335,3.0,weak_path_safety_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.029325513196480912,0.029325513196480912,0.9638318670576735,0.9198435972629521,0.0,0.0,0.4,2.0,weak_path_safety_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9638318670576735,0.9198435972629521,0.0,0.0,0.0,0.0,risk_only_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9638318670576735,0.9198435972629521,0.0,0.0,0.0,0.0,risk_only_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.00023599886089520176,-0.00023599886089520176,0.9638318670576735,0.9198435972629521,0.0,0.0,0.2,1.0,risk_only_candidate
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.006303365400001679,0.006303365400001679,0.9638318670576735,0.9198435972629521,0.0,0.0,1.0,4.0,path_safety_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.032258064516129004,-0.032258064516129004,0.8924731182795699,0.9745845552297165,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.08211143695014667,-0.08211143695014667,0.8924731182795699,0.9745845552297165,0.0,0.0,0.2,0.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.004887585532746819,-0.004887585532746819,0.8924731182795699,0.9745845552297165,0.0,0.0,0.6333333333333333,3.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8924731182795699,0.9745845552297165,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8924731182795699,0.9745845552297165,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.001522069750091935,-0.001522069750091935,0.8924731182795699,0.9745845552297165,0.0,0.0,0.03333333333333333,0.0,risk_only_candidate
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.006061216990270012,0.006061216990270012,0.8924731182795699,0.9745845552297165,0.0,0.0,0.9,4.0,path_safety_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.032258064516129004,-0.032258064516129004,0.9002932551319648,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.07820136852394921,-0.07820136852394921,0.9002932551319648,0.978494623655914,0.0,0.0,0.16666666666666666,0.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.02346041055718473,-0.02346041055718473,0.9002932551319648,0.978494623655914,0.0,0.0,0.5,3.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9002932551319648,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9002932551319648,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0015163361447713681,-0.0015163361447713681,0.9002932551319648,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0059977929087339215,0.00599779290873392,0.9002932551319648,0.978494623655914,0.0,0.0,0.9,4.0,path_safety_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.02639296187683282,-0.02639296187683282,0.9110459433040078,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.06744868035190621,-0.06744868035190621,0.9110459433040078,0.978494623655914,0.0,0.0,0.16666666666666666,0.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.02052785923753664,-0.02052785923753664,0.9110459433040078,0.978494623655914,0.0,0.0,0.4,2.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9110459433040078,0.978494623655914,0.0,0.0,0.0,0.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9110459433040078,0.978494623655914,0.0,0.0,0.03333333333333333,0.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0014702380558215913,-0.0014702380558215913,0.9110459433040078,0.978494623655914,0.0,0.0,0.03333333333333333,0.0,risk_only_candidate
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.006140901549078629,0.00614090154907863,0.9110459433040078,0.978494623655914,0.0,0.0,0.9666666666666667,4.0,path_safety_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.03128054740957964,-0.03128054740957964,0.8934506353861192,0.9667644183773216,0.0,0.0,0.03333333333333333,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.07331378299120239,-0.07331378299120239,0.8934506353861192,0.9667644183773216,0.0,0.0,0.13333333333333333,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.04105571847507328,0.04105571847507328,0.8934506353861192,0.9667644183773216,0.0,0.0,0.7,2.0,path_safety_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8934506353861192,0.9667644183773216,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8934506353861192,0.9667644183773216,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0007326633732291957,-0.0007326633732291957,0.8934506353861192,0.9667644183773216,0.0,0.0,0.23333333333333334,1.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0006455279991661473,0.0006455279991661473,0.8934506353861192,0.9667644183773216,0.0,0.0,0.6333333333333333,2.0,path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.035190615835777095,-0.035190615835777095,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.0,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.07429130009775176,-0.07429130009775176,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.1,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.016617790811339184,0.016617790811339184,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.4666666666666667,2.0,weak_path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.0,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0019550342130987292,0.0019550342130987292,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.03333333333333333,1.0,weak_path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.000804138459846251,-0.000804138459846251,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.13333333333333333,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0009801000194687125,0.0009801000194687142,0.8973607038123167,0.9716520039100685,0.0,0.0019550342130987292,0.6333333333333333,2.0,path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.027370478983382185,-0.027370478983382185,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.03333333333333333,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.06940371456500494,-0.06940371456500494,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.06666666666666667,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.02052785923753664,0.02052785923753664,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.7333333333333333,2.0,path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.0,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0019550342130987292,0.0019550342130987292,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.03333333333333333,1.0,weak_path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0007779109362675051,-0.0007779109362675051,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.13333333333333333,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0010351192105816885,0.0010351192105816885,0.8924731182795699,0.9618768328445748,0.0,0.0019550342130987292,0.6333333333333333,3.0,path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.006848356720225546,0.006848356720225546,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.1,3.0,weak_path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.048893970264369924,0.048893970264369924,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.4,3.0,weak_path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.001314853823138673,-0.001314853823138673,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.6,2.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.0,0.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019588638589618022,-0.0019588638589618022,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.0,0.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.00024973541812037497,-0.00024973541812037497,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.5,2.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0010526405630517125,0.0010526405630517125,0.9696376101860921,0.9207436399217221,0.0019588638589618022,0.0,0.7,2.0,path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.015646952165004557,0.015646952165004557,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.16666666666666666,3.0,weak_path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.03322976783054876,0.03322976783054876,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.36666666666666664,4.0,weak_path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0023067442800983606,-0.0023067442800983606,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.6,1.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.0,0.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019588638589618022,-0.0019588638589618022,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.0,0.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,5.7104692595607914e-05,5.7104692595607914e-05,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.5666666666666667,3.0,path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0004395345822431583,0.0004395345822431583,0.960822722820764,0.9275929549902152,0.0019588638589618022,0.0,0.6333333333333333,2.0,path_safety_candidate
